sequence_id,group,nearest,d_Mouse,d_Human,d_Ancestor,w_Mouse,w_Human,w_Ancestor,x,y
"HUM_L12_2F8A_A_s2 | sample=2, score=0.7831, global_score=0.7831, seq_recovery=0.5430",Human-designed,Mouse GPX6 WT,0.9137055837563451,0.9746192893401016,0.9187817258883249,0.6233666819820881,0.0014102462885679607,0.375223071729344,0.18902178215323995,0.3249527122036425
"HUM_L12_2V1M_A_template | score=1.5168, global_score=1.5168, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Mouse GPX6 WT,0.9361702127659575,0.9574468085106383,0.9844559585492227,0.8872219660397416,0.10568210938159286,0.007095924578665609,0.10923007167092567,0.006145250948462806
"HUM_L12_2V1M_A_s1 | sample=1, score=0.8290, global_score=0.8290, seq_recovery=0.4321",Human-designed,Mouse GPX6 WT,0.9308510638297872,0.9521276595744681,0.9637305699481865,0.8647182649652679,0.10300156416351307,0.0322801708712191,0.11914164959912261,0.027955448012978196
"HUM_L12_2V1M_A_s2 | sample=2, score=0.7784, global_score=0.7784, seq_recovery=0.4753",Human-designed,Mouse GPX6 WT,0.9148936170212766,0.9414893617021277,0.9430051813471503,0.8848669500206496,0.061921213481634874,0.05321183649771554,0.08852713173049265,0.046082802189045625
"HUM_L12_3CMI_A_template | score=1.5603, global_score=1.5603, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Mouse GPX6 WT,0.9361702127659575,0.9414893617021277,0.9430051813471503,0.47793666314325506,0.2807777205436588,0.241285616313086,0.4014205287002018,0.20895947329491743
"HUM_L12_3CMI_A_s1 | sample=1, score=0.8228, global_score=0.8228, seq_recovery=0.5105",Human-designed,Mouse GPX6 WT,0.9361702127659575,0.9468085106382979,0.9637305699481865,0.7098871175168684,0.24500440273943547,0.04510847974369607,0.2675586426112835,0.03906508938413656
"HUM_L12_3CMI_A_s2 | sample=2, score=0.8357, global_score=0.8357, seq_recovery=0.4196",Human-designed,Mouse GPX6 WT,0.925531914893617,0.9468085106382979,0.9533678756476683,0.8467891213419321,0.10086592078446399,0.052344957873604145,0.12703839972126607,0.04533206327856746
"HUM_L12_3E0U_A_template | score=1.6626, global_score=1.6626, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Mouse GPX6 WT,0.9148936170212766,0.9574468085106383,0.9585492227979274,0.9738083613276556,0.013816940075655064,0.012374698596689389,0.020004289373999756,0.010716803348908654
"HUM_L12_3E0U_A_s1 | sample=1, score=0.9152, global_score=0.9152, seq_recovery=0.4379",Human-designed,Mouse GPX6 WT,0.925531914893617,0.9627659574468085,0.9326424870466321,0.6599456447783626,0.015938749501082233,0.3241156057205552,0.17799655236135983,0.2806923483169817
"HUM_L12_3E0U_A_s2 | sample=2, score=0.9058, global_score=0.9058, seq_recovery=0.4314",Human-designed,Ancestor (node_25),0.9361702127659575,0.9468085106382979,0.9326424870466321,0.3612535391516336,0.1246799743414841,0.5140664865068822,0.3817132175949252,0.44519463654917035
"HUM_L12_5H5Q_A_template | score=1.4651, global_score=1.4651, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Human GPX6 WT,0.9521276595744681,0.9414893617021277,0.9637305699481865,0.23748223263572682,0.6880920330502749,0.07442573431399825,0.725304900207274,0.06445457661123369
"HUM_L12_5H5Q_A_s1 | sample=1, score=0.7403, global_score=0.7403, seq_recovery=0.5244",Human-designed,Mouse GPX6 WT,0.9414893617021277,0.973404255319149,0.9740932642487047,0.9263685100941614,0.03808356228104791,0.035547927624790615,0.055857526093443216,0.030785408374959293
"HUM_L12_5H5Q_A_s2 | sample=2, score=0.7089, global_score=0.7089, seq_recovery=0.5183",Human-designed,Mouse GPX6 WT,0.9414893617021277,0.973404255319149,0.9740932642487047,0.9263685100941614,0.03808356228104791,0.035547927624790615,0.055857526093443216,0.030785408374959293
"HUM_L12_5H5R_A_template | score=1.5332, global_score=1.5332, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Human GPX6 WT,0.973404255319149,0.9574468085106383,0.9896373056994818,0.16315220003361947,0.8046667274508809,0.03218107251549958,0.8207572637086307,0.02786962631945182
"HUM_L12_5H5R_A_s1 | sample=1, score=0.7540, global_score=0.7540, seq_recovery=0.4881",Human-designed,Mouse GPX6 WT,0.9627659574468085,0.9680851063829787,0.9637305699481865,0.4007174419781682,0.23541305494488046,0.3638695030769514,0.4173478064833561,0.31512023332705985
"HUM_L12_5H5R_A_s2 | sample=2, score=0.7841, global_score=0.7841, seq_recovery=0.5060",Human-designed,Mouse GPX6 WT,0.9627659574468085,0.9680851063829787,0.9792746113989638,0.561998963060507,0.33016255074102074,0.10783848619847215,0.3840817938402568,0.09339086855353446
"HUM_L12_5H5S_A_template | score=1.4697, global_score=1.4697, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Human GPX6 WT,0.9787234042553191,0.9627659574468085,0.9637305699481865,0.09605705711258537,0.47375345094592103,0.43018949194149364,0.6888481969166679,0.37255502846245453
"HUM_L12_5H5S_A_s1 | sample=1, score=0.7364, global_score=0.7364, seq_recovery=0.4969",Human-designed,Ancestor (node_25),0.9521276595744681,0.9627659574468085,0.9430051813471503,0.260753158645363,0.08999412768581533,0.6492527136688215,0.4146204845202261,0.5622693435131837
"HUM_L12_5H5S_A_s2 | sample=2, score=0.7857, global_score=0.7857, seq_recovery=0.5031",Human-designed,Ancestor (node_25),0.9574468085106383,0.973404255319149,0.9481865284974094,0.26829651001903493,0.05439912497639541,0.6773043650045697,0.3930513074786803,0.5865627861880452
"HUM_L12_6ELW_A_template | score=1.5008, global_score=1.5008, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Human GPX6 WT,0.9521276595744681,0.9414893617021277,0.9637305699481865,0.23748223263572682,0.6880920330502749,0.07442573431399825,0.725304900207274,0.06445457661123369
"HUM_L12_6ELW_A_s1 | sample=1, score=0.8003, global_score=0.8003, seq_recovery=0.5122",Human-designed,Mouse GPX6 WT,0.9521276595744681,0.9627659574468085,0.9637305699481865,0.6029448597049977,0.208095261333328,0.1889598789616743,0.30257520081416517,0.16364405547684263
"HUM_L12_6ELW_A_s2 | sample=2, score=0.7566, global_score=0.7566, seq_recovery=0.4756",Human-designed,Mouse GPX6 WT,0.9521276595744681,0.9627659574468085,0.9689119170984456,0.6528271226160945,0.22531120134724775,0.12186167603665772,0.28624203936557663,0.10553530719549495
"HUM_L12_6HKQ_A_template | score=1.5352, global_score=1.5352, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Human GPX6 WT,0.9521276595744681,0.9414893617021277,0.9637305699481865,0.23748223263572682,0.6880920330502749,0.07442573431399825,0.725304900207274,0.06445457661123369
"HUM_L12_6HKQ_A_s1 | sample=1, score=0.8042, global_score=0.8042, seq_recovery=0.5000",Human-designed,Mouse GPX6 WT,0.9627659574468085,0.9627659574468085,0.9740932642487047,0.4306349650343779,0.4306349650343779,0.1387300699312442,0.5,0.12014376482924917
"HUM_L12_6HKQ_A_s2 | sample=2, score=0.8297, global_score=0.8297, seq_recovery=0.4578",Human-designed,Mouse GPX6 WT,0.9414893617021277,0.9521276595744681,0.9792746113989638,0.7310006304557419,0.2522913410422666,0.01670802850199145,0.2606453552932623,0.014469577129879056
"HUM_L12_6HN3_A_template | score=1.5308, global_score=1.5308, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Ancestor (node_25),0.9521276595744681,0.9627659574468085,0.9378238341968912,0.18098140593777465,0.06246238334882047,0.756556210713405,0.44074048870552296,0.6551968978687014
"HUM_L12_6HN3_A_s1 | sample=1, score=0.7823, global_score=0.7823, seq_recovery=0.4611",Human-designed,Ancestor (node_25),0.9627659574468085,0.9574468085106383,0.9430051813471503,0.1008412330464072,0.17165080739358946,0.7275079595600035,0.5354047871735912,0.630040374434345
"HUM_L12_6HN3_A_s2 | sample=2, score=0.7567, global_score=0.7567, seq_recovery=0.4850",Human-designed,Ancestor (node_25),0.9680851063829787,0.9521276595744681,0.927461139896373,0.015613918451167722,0.07700785315917955,0.9073782283896527,0.5306969673540058,0.7858125966263575
"HUM_L12_6VPD_A_template | score=1.5968, global_score=1.5968, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Mouse GPX6 WT,0.9414893617021277,0.9468085106382979,0.9637305699481865,0.5897473359086317,0.3464641351933492,0.063788528898019,0.3783583996423587,0.055242486495722234
"HUM_L12_6VPD_A_s1 | sample=1, score=0.8297, global_score=0.8297, seq_recovery=0.4118",Human-designed,Mouse GPX6 WT,0.925531914893617,0.925531914893617,0.9585492227979274,0.4909615487163219,0.4909615487163219,0.018076902567356282,0.5000000000000001,0.01565505684506668
"HUM_L12_6VPD_A_s2 | sample=2, score=0.8495, global_score=0.8495, seq_recovery=0.4837",Human-designed,Human GPX6 WT,0.9468085106382979,0.9361702127659575,0.9585492227979274,0.23772437054540577,0.688793614657877,0.07348201479671718,0.7255346220562356,0.06363729153522109
"HUM_L12_7L8L_A_template | score=1.5098, global_score=1.5098, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Human GPX6 WT,0.9521276595744681,0.9414893617021277,0.9689119170984456,0.24485114904696503,0.7094430731618274,0.04570577779120759,0.7322959620574312,0.03958236466691238
"HUM_L12_7L8L_A_s1 | sample=1, score=0.8185, global_score=0.8185, seq_recovery=0.4968",Human-designed,Mouse GPX6 WT,0.9468085106382979,0.9840425531914894,0.9585492227979274,0.7500426313561831,0.018114736737650072,0.23184263190616686,0.1340360526907335,0.20078160891098512
"HUM_L12_7L8L_A_s2 | sample=2, score=0.7719, global_score=0.7719, seq_recovery=0.4713",Human-designed,Mouse GPX6 WT,0.9468085106382979,0.9840425531914894,0.9740932642487047,0.9178771539078219,0.022168210586216357,0.05995463550596178,0.05214552833919725,0.05192223742279939
"HUM_L12_7L8Q_A_template | score=1.5405, global_score=1.5405, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Human GPX6 WT,0.9521276595744681,0.9414893617021277,0.9637305699481865,0.23748223263572682,0.6880920330502749,0.07442573431399825,0.725304900207274,0.06445457661123369
"HUM_L12_7L8Q_A_s1 | sample=1, score=0.8153, global_score=0.8153, seq_recovery=0.4817",Human-designed,Mouse GPX6 WT,0.9414893617021277,0.9680851063829787,0.9689119170984456,0.8815210471802697,0.06168707391515821,0.056791878904572164,0.09008301336744429,0.04918320986000905
"HUM_L12_7L8Q_A_s2 | sample=2, score=0.7809, global_score=0.7809, seq_recovery=0.4634",Human-designed,Mouse GPX6 WT,0.9414893617021277,0.9680851063829787,0.9792746113989638,0.9150517443998671,0.06403348481984204,0.0209147707802909,0.07449087020998749,0.018112722810060405
"HUM_L12_7U4I_B_template | score=1.5094, global_score=1.5094, fixed_chains=[], designed_chains=['B'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Human GPX6 WT,0.9521276595744681,0.9414893617021277,0.9689119170984456,0.24485114904696503,0.7094430731618274,0.04570577779120759,0.7322959620574312,0.03958236466691238
"HUM_L12_7U4I_B_s1 | sample=1, score=0.7783, global_score=0.7783, seq_recovery=0.5370",Human-designed,Mouse GPX6 WT,0.9414893617021277,0.9627659574468085,0.9792746113989638,0.8756781132120325,0.10430705470089384,0.020014832087073765,0.11431447074443073,0.017333353039885795
"HUM_L12_7U4I_B_s2 | sample=2, score=0.8281, global_score=0.8281, seq_recovery=0.5370",Human-designed,Mouse GPX6 WT,0.9627659574468085,0.9627659574468085,0.9740932642487047,0.4306349650343779,0.4306349650343779,0.1387300699312442,0.5,0.12014376482924917
"HUM_L12_7U4J_A_template | score=1.5088, global_score=1.5088, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Human GPX6 WT,0.9787234042553191,0.9680851063829787,0.9689119170984456,0.15232373496938115,0.4413498530547531,0.40632641197586583,0.644513059042686,0.35188899499968135
"HUM_L12_7U4J_A_s1 | sample=1, score=0.7752, global_score=0.7752, seq_recovery=0.4630",Human-designed,Ancestor (node_25),0.973404255319149,0.9840425531914894,0.9533678756476683,0.11414068786068536,0.03939354633648644,0.8464657658028283,0.4626264292379006,0.7330608566190984
"HUM_L12_7U4J_A_s2 | sample=2, score=0.7575, global_score=0.7575, seq_recovery=0.4877",Human-designed,Ancestor (node_25),0.9840425531914894,0.9787234042553191,0.9481865284974094,0.025788300636648075,0.04389655393793322,0.9303151454254186,0.5090541266506425,0.8056765494638268
"HUM_L13_1GP1_A_template | score=1.3948, global_score=1.3948, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Mouse GPX6 WT,0.9361702127659575,0.9361702127659575,0.9430051813471503,0.39922573865207023,0.39922573865207023,0.20154852269585966,0.5,0.17454614074983896
"HUM_L13_1GP1_A_s1 | sample=1, score=0.8071, global_score=0.8071, seq_recovery=0.5519",Human-designed,Human GPX6 WT,0.9627659574468085,0.9042553191489362,0.9481865284974094,0.0028336552061944084,0.9849898143423268,0.012176530451478856,0.9910780795680663,0.010545184700935488
"HUM_L13_1GP1_A_s2 | sample=2, score=0.8055, global_score=0.8055, seq_recovery=0.5355",Human-designed,Human GPX6 WT,0.9627659574468085,0.898936170212766,0.9378238341968912,0.0016534398418987042,0.9783197838110684,0.020026776347032833,0.9883331719845848,0.017343697072439754
"HUM_L13_2F8A_A_template | score=1.3829, global_score=1.3829, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Ancestor (node_25),0.949238578680203,0.9695431472081218,0.9137055837563451,0.027731828444239392,0.0036405105837292373,0.9686276609720313,0.4879543410697449,0.8388561612100798
"HUM_L13_2F8A_A_s1 | sample=1, score=0.7952, global_score=0.7952, seq_recovery=0.5538",Human-designed,Ancestor (node_25),0.9289340101522843,0.9695431472081218,0.9086294416243654,0.11581045574137747,0.001995792364856895,0.8821937518937657,0.44309266831173977,0.7640022001999073
"HUM_L13_2F8A_A_s2 | sample=2, score=0.7831, global_score=0.7831, seq_recovery=0.5430",Human-designed,Mouse GPX6 WT,0.9137055837563451,0.9746192893401016,0.9187817258883249,0.6233666819820881,0.0014102462885679607,0.375223071729344,0.18902178215323995,0.3249527122036425
"HUM_L13_2V1M_A_template | score=1.5168, global_score=1.5168, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Mouse GPX6 WT,0.9361702127659575,0.9574468085106383,0.9844559585492227,0.8872219660397416,0.10568210938159286,0.007095924578665609,0.10923007167092567,0.006145250948462806
"HUM_L13_2V1M_A_s1 | sample=1, score=0.8290, global_score=0.8290, seq_recovery=0.4321",Human-designed,Mouse GPX6 WT,0.9308510638297872,0.9521276595744681,0.9637305699481865,0.8647182649652679,0.10300156416351307,0.0322801708712191,0.11914164959912261,0.027955448012978196
"HUM_L13_2V1M_A_s2 | sample=2, score=0.7784, global_score=0.7784, seq_recovery=0.4753",Human-designed,Mouse GPX6 WT,0.9148936170212766,0.9414893617021277,0.9430051813471503,0.8848669500206496,0.061921213481634874,0.05321183649771554,0.08852713173049265,0.046082802189045625
"HUM_L13_3CMI_A_template | score=1.5603, global_score=1.5603, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Mouse GPX6 WT,0.9361702127659575,0.9414893617021277,0.9430051813471503,0.47793666314325506,0.2807777205436588,0.241285616313086,0.4014205287002018,0.20895947329491743
"HUM_L13_3CMI_A_s1 | sample=1, score=0.8228, global_score=0.8228, seq_recovery=0.5105",Human-designed,Mouse GPX6 WT,0.9361702127659575,0.9468085106382979,0.9637305699481865,0.7098871175168684,0.24500440273943547,0.04510847974369607,0.2675586426112835,0.03906508938413656
"HUM_L13_3CMI_A_s2 | sample=2, score=0.8357, global_score=0.8357, seq_recovery=0.4196",Human-designed,Mouse GPX6 WT,0.925531914893617,0.9468085106382979,0.9533678756476683,0.8467891213419321,0.10086592078446399,0.052344957873604145,0.12703839972126607,0.04533206327856746
"HUM_L13_3E0U_A_template | score=1.6626, global_score=1.6626, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Mouse GPX6 WT,0.9148936170212766,0.9574468085106383,0.9585492227979274,0.9738083613276556,0.013816940075655064,0.012374698596689389,0.020004289373999756,0.010716803348908654
"HUM_L13_3E0U_A_s1 | sample=1, score=0.9152, global_score=0.9152, seq_recovery=0.4379",Human-designed,Mouse GPX6 WT,0.925531914893617,0.9627659574468085,0.9326424870466321,0.6599456447783626,0.015938749501082233,0.3241156057205552,0.17799655236135983,0.2806923483169817
"HUM_L13_3E0U_A_s2 | sample=2, score=0.9058, global_score=0.9058, seq_recovery=0.4314",Human-designed,Ancestor (node_25),0.9361702127659575,0.9468085106382979,0.9326424870466321,0.3612535391516336,0.1246799743414841,0.5140664865068822,0.3817132175949252,0.44519463654917035
"HUM_L13_5H5Q_A_template | score=1.4651, global_score=1.4651, fixed_chains=[], designed_chains=['A'], model_name=v_48_020, git_hash=8907e6671bfbfc92303b5f79c4b5e6ce47cdef57, seed=37",Human-designed,Human GPX6 WT,0.9521276595744681,0.9414893617021277,0.9637305699481865,0.23748223263572682,0.6880920330502749,0.07442573431399825,0.725304900207274,0.06445457661123369
"HUM_L13_5H5Q_A_s1 | sample=1, score=0.7403, global_score=0.7403, seq_recovery=0.5244",Human-designed,Mouse GPX6 WT,0.9414893617021277,0.973404255319149,0.9740932642487047,0.9263685100941614,0.03808356228104791,0.035547927624790615,0.055857526093443216,0.030785408374959293
"HUM_L13_5H5Q_A_s2 | sample=2, score=0.7089, global_score=0.7089, seq_recovery=0.5183",Human-designed,Mouse GPX6 WT,0.9414893617021277,0.973404255319149,0.9740932642487047,0.9263685100941614,0.03808356228104791,0.035547927624790615,0.055857526093443216,0.030785408374959293
